Time,Temperature,Dew_point,Humidity,Wind,Wind speed,Wind gust,Pressure,Precip,Condition,Day,Month,Year
9:20 am,57 °F,52 °F,82%,SSW,9 mph,0 mph,29.82 in,0.0 in,Heavy Rain,17,1,2021
9:28 am,55 °F,52 °F,88%,SSW,9 mph,0 mph,29.82 in,0.0 in,Heavy T-Storm,17,1,2021
9:50 am,57 °F,52 °F,82%,WNW,8 mph,0 mph,29.82 in,0.0 in,Light Rain with Thunder,17,1,2021
10:50 am,64 °F,52 °F,64%,SW,20 mph,32 mph,29.76 in,0.0 in,Partly Cloudy,17,1,2021
11:50 am,64 °F,50 °F,59%,SW,20 mph,36 mph,29.76 in,0.0 in,Partly Cloudy,17,1,2021
12:50 pm,64 °F,50 °F,59%,SW,23 mph,38 mph,29.73 in,0.0 in,Fair / Windy,17,1,2021
1:50 pm,64 °F,50 °F,59%,SW,17 mph,31 mph,29.76 in,0.0 in,Fair,17,1,2021
2:50 pm,64 °F,46 °F,52%,SW,21 mph,33 mph,29.76 in,0.0 in,Partly Cloudy / Windy,17,1,2021
3:50 pm,64 °F,46 °F,52%,WSW,25 mph,45 mph,29.76 in,0.0 in,Fair / Windy,17,1,2021
4:50 pm,59 °F,52 °F,77%,W,20 mph,0 mph,29.76 in,0.0 in,Rain Shower,17,1,2021
5:00 pm,59 °F,50 °F,72%,WSW,17 mph,31 mph,29.79 in,0.0 in,Light Rain,17,1,2021
5:21 pm,59 °F,50 °F,72%,SW,16 mph,0 mph,29.79 in,0.0 in,Rain,17,1,2021
5:50 pm,57 °F,52 °F,82%,WSW,13 mph,0 mph,29.79 in,0.0 in,Heavy Rain,17,1,2021
6:13 pm,55 °F,52 °F,88%,WSW,17 mph,32 mph,29.79 in,0.0 in,Rain,17,1,2021
6:50 pm,57 °F,52 °F,82%,WSW,12 mph,0 mph,29.82 in,0.0 in,Rain,17,1,2021
7:18 pm,59 °F,50 °F,72%,WSW,12 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,17,1,2021
7:50 pm,59 °F,50 °F,72%,WSW,17 mph,0 mph,29.82 in,0.0 in,Fair,17,1,2021
8:50 pm,59 °F,48 °F,67%,WSW,16 mph,29 mph,29.82 in,0.0 in,Fair,17,1,2021
9:04 pm,57 °F,52 °F,82%,WSW,15 mph,0 mph,29.85 in,0.0 in,Rain,17,1,2021
9:22 pm,57 °F,48 °F,72%,WSW,14 mph,0 mph,29.82 in,0.0 in,Light Rain with Thunder,17,1,2021
9:50 pm,57 °F,50 °F,77%,W,17 mph,0 mph,29.85 in,0.0 in,Rain,17,1,2021
7:00 am,59 °F,45 °F,59%,WNW,12 mph,0 mph,29.97 in,0.0 in,Fair,18,1,2021
7:50 am,59 °F,45 °F,59%,WNW,10 mph,0 mph,29.97 in,0.0 in,Light Rain,18,1,2021
8:50 am,61 °F,45 °F,55%,WNW,12 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,18,1,2021
9:50 am,61 °F,45 °F,55%,WNW,9 mph,0 mph,30.03 in,0.0 in,Mostly Cloudy,18,1,2021
10:50 am,61 °F,43 °F,52%,WNW,8 mph,0 mph,30.03 in,0.0 in,Fair,18,1,2021
11:50 am,61 °F,45 °F,55%,W,6 mph,0 mph,30.03 in,0.0 in,Partly Cloudy,18,1,2021
12:50 pm,61 °F,46 °F,59%,SW,7 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,18,1,2021
1:50 pm,63 °F,46 °F,55%,SW,6 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,18,1,2021
2:50 pm,63 °F,45 °F,52%,WNW,8 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,18,1,2021
3:50 pm,59 °F,48 °F,67%,S,7 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,18,1,2021
4:50 pm,55 °F,52 °F,88%,SSE,9 mph,0 mph,30.03 in,0.0 in,Light Rain,18,1,2021
5:50 pm,57 °F,52 °F,82%,SSE,9 mph,0 mph,30.03 in,0.0 in,Light Rain,18,1,2021
6:50 pm,55 °F,52 °F,88%,SE,9 mph,0 mph,30.03 in,0.0 in,Fair,18,1,2021
7:50 pm,55 °F,50 °F,82%,SSE,10 mph,0 mph,30.00 in,0.0 in,Light Rain,18,1,2021
7:00 am,55 °F,43 °F,63%,S,17 mph,0 mph,29.91 in,0.0 in,Light Rain,19,1,2021
7:50 am,54 °F,45 °F,72%,SSW,16 mph,28 mph,29.94 in,0.0 in,Heavy Rain,19,1,2021
8:10 am,54 °F,46 °F,77%,SSW,16 mph,0 mph,29.94 in,0.0 in,Light Rain,19,1,2021
8:26 am,54 °F,46 °F,77%,SSW,17 mph,33 mph,29.94 in,0.0 in,Heavy Rain,19,1,2021
8:50 am,55 °F,48 °F,77%,SSW,17 mph,29 mph,29.94 in,0.0 in,Heavy Rain,19,1,2021
9:50 am,55 °F,50 °F,82%,SSW,17 mph,31 mph,29.94 in,0.0 in,Rain,19,1,2021
10:16 am,55 °F,52 °F,88%,S,9 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy,19,1,2021
10:50 am,57 °F,54 °F,88%,S,6 mph,0 mph,29.94 in,0.0 in,Rain,19,1,2021
11:08 am,59 °F,54 °F,82%,SW,12 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy,19,1,2021
11:50 am,61 °F,54 °F,77%,W,9 mph,0 mph,29.91 in,0.0 in,Haze,19,1,2021
12:50 pm,61 °F,55 °F,82%,WSW,7 mph,0 mph,29.88 in,0.0 in,Partly Cloudy,19,1,2021
1:50 pm,59 °F,50 °F,72%,WNW,12 mph,0 mph,29.91 in,0.0 in,Rain,19,1,2021
2:04 pm,61 °F,50 °F,68%,W,9 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy,19,1,2021
2:50 pm,61 °F,46 °F,59%,W,8 mph,0 mph,29.91 in,0.0 in,Fair,19,1,2021
3:50 pm,61 °F,45 °F,55%,WNW,12 mph,0 mph,29.91 in,0.0 in,Fair,19,1,2021
4:50 pm,59 °F,48 °F,67%,NW,8 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy,19,1,2021
5:50 pm,59 °F,48 °F,67%,NW,8 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,19,1,2021
6:50 pm,59 °F,46 °F,63%,WNW,8 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,19,1,2021
7:50 pm,57 °F,50 °F,77%,WNW,8 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,19,1,2021
7:00 am,59 °F,41 °F,51%,W,18 mph,0 mph,29.97 in,0.0 in,Mostly Cloudy,20,1,2021
7:50 am,57 °F,39 °F,51%,W,17 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,20,1,2021
8:50 am,57 °F,37 °F,48%,W,17 mph,29 mph,30.00 in,0.0 in,Fair,20,1,2021
9:50 am,55 °F,37 °F,51%,W,18 mph,37 mph,30.03 in,0.0 in,T-Storm,20,1,2021
10:15 am,57 °F,39 °F,51%,W,18 mph,32 mph,30.03 in,0.0 in,Mostly Cloudy,20,1,2021
10:50 am,54 °F,41 °F,62%,W,20 mph,33 mph,30.06 in,0.0 in,Partly Cloudy,20,1,2021
11:50 am,57 °F,43 °F,59%,W,17 mph,30 mph,30.03 in,0.0 in,Light Rain,20,1,2021
12:30 pm,54 °F,45 °F,72%,WNW,30 mph,52 mph,30.06 in,0.0 in,T-Storm / Windy,20,1,2021
12:50 pm,54 °F,43 °F,67%,W,14 mph,25 mph,30.06 in,0.0 in,Thunder,20,1,2021
1:17 pm,55 °F,43 °F,63%,WNW,14 mph,0 mph,30.03 in,0.0 in,Rain,20,1,2021
1:50 pm,55 °F,43 °F,63%,WNW,21 mph,35 mph,30.06 in,0.0 in,Partly Cloudy / Windy,20,1,2021
2:50 pm,54 °F,45 °F,72%,N,15 mph,0 mph,30.09 in,0.0 in,Fair,20,1,2021
3:50 pm,54 °F,43 °F,67%,NNW,12 mph,0 mph,30.12 in,0.0 in,Fair,20,1,2021
4:50 pm,55 °F,43 °F,63%,W,7 mph,0 mph,30.15 in,0.0 in,Fair,20,1,2021
5:50 pm,55 °F,39 °F,54%,NNW,10 mph,0 mph,30.18 in,0.0 in,Fair,20,1,2021
6:50 pm,55 °F,37 °F,51%,NNW,12 mph,0 mph,30.21 in,0.0 in,Mostly Cloudy,20,1,2021
7:50 pm,55 °F,37 °F,51%,NNW,13 mph,0 mph,30.21 in,0.0 in,Partly Cloudy,20,1,2021
7:00 am,43 °F,37 °F,81%,VAR,3 mph,0 mph,30.35 in,0.0 in,Fair,21,1,2021
7:50 am,45 °F,37 °F,76%,VAR,15 mph,0 mph,30.35 in,0.0 in,Fair,21,1,2021
8:50 am,50 °F,41 °F,71%,VAR,3 mph,0 mph,30.38 in,0.0 in,Fair,21,1,2021
9:50 am,55 °F,43 °F,63%,VAR,2 mph,0 mph,30.41 in,0.0 in,Fair,21,1,2021
10:50 am,57 °F,37 °F,48%,VAR,3 mph,0 mph,30.38 in,0.0 in,Fair,21,1,2021
11:50 am,59 °F,39 °F,48%,N,7 mph,0 mph,30.38 in,0.0 in,Fair,21,1,2021
12:50 pm,59 °F,36 °F,42%,N,10 mph,0 mph,30.35 in,0.0 in,Fair,21,1,2021
1:50 pm,59 °F,36 °F,42%,NNW,12 mph,0 mph,30.35 in,0.0 in,Fair,21,1,2021
2:50 pm,59 °F,36 °F,42%,NNW,8 mph,0 mph,30.35 in,0.0 in,Fair,21,1,2021
3:50 pm,59 °F,34 °F,39%,NNW,8 mph,0 mph,30.35 in,0.0 in,Fair,21,1,2021
4:50 pm,57 °F,36 °F,44%,NNW,7 mph,0 mph,30.35 in,0.0 in,Fair,21,1,2021
5:50 pm,57 °F,37 °F,48%,NNW,5 mph,0 mph,30.38 in,0.0 in,Fair,21,1,2021
6:50 pm,55 °F,37 °F,51%,VAR,3 mph,0 mph,30.38 in,0.0 in,Fair,21,1,2021
7:50 pm,52 °F,39 °F,62%,VAR,2 mph,0 mph,30.38 in,0.0 in,Fair,21,1,2021
8:50 pm,48 °F,41 °F,76%,VAR,1 mph,0 mph,30.38 in,0.0 in,Fair,21,1,2021
9:50 pm,46 °F,41 °F,81%,VAR,2 mph,0 mph,30.38 in,0.0 in,Fair,21,1,2021
7:00 am,50 °F,23 °F,35%,SE,14 mph,0 mph,30.15 in,0.0 in,Fair,23,1,2021
7:50 am,50 °F,21 °F,32%,SE,12 mph,0 mph,30.15 in,0.0 in,Fair,23,1,2021
8:50 am,54 °F,19 °F,26%,ESE,18 mph,0 mph,30.15 in,0.0 in,Fair,23,1,2021
9:50 am,55 °F,21 °F,26%,ESE,21 mph,0 mph,30.15 in,0.0 in,Fair / Windy,23,1,2021
10:50 am,57 °F,23 °F,27%,ESE,16 mph,0 mph,30.15 in,0.0 in,Fair,23,1,2021
11:50 am,59 °F,23 °F,25%,ESE,20 mph,0 mph,30.12 in,0.0 in,Fair,23,1,2021
12:50 pm,61 °F,25 °F,25%,ESE,16 mph,0 mph,30.09 in,0.0 in,Fair,23,1,2021
1:50 pm,61 °F,25 °F,25%,E,17 mph,0 mph,30.06 in,0.0 in,Fair,23,1,2021
2:50 pm,63 °F,25 °F,24%,E,15 mph,0 mph,30.06 in,0.0 in,Fair,23,1,2021
3:50 pm,63 °F,27 °F,26%,ESE,12 mph,0 mph,30.06 in,0.0 in,Fair,23,1,2021
4:50 pm,61 °F,27 °F,27%,ESE,9 mph,0 mph,30.06 in,0.0 in,Fair,23,1,2021
5:50 pm,59 °F,23 °F,25%,SE,9 mph,0 mph,30.06 in,0.0 in,Fair,23,1,2021
6:50 pm,57 °F,23 °F,27%,SE,7 mph,0 mph,30.09 in,0.0 in,Fair,23,1,2021
7:50 pm,57 °F,25 °F,29%,SE,8 mph,0 mph,30.09 in,0.0 in,Fair,23,1,2021
6:30 am,54 °F,23 °F,30%,SE,13 mph,0 mph,30.06 in,0.0 in,Fair,24,1,2021
6:50 am,52 °F,25 °F,35%,SE,13 mph,0 mph,30.06 in,0.0 in,Fair,24,1,2021
7:50 am,52 °F,25 °F,35%,SE,15 mph,0 mph,30.09 in,0.0 in,Fair,24,1,2021
8:50 am,54 °F,25 °F,33%,SE,16 mph,0 mph,30.09 in,0.0 in,Fair,24,1,2021
9:50 am,55 °F,28 °F,36%,SE,14 mph,0 mph,30.09 in,0.0 in,Fair,24,1,2021
10:50 am,59 °F,30 °F,34%,SSE,12 mph,0 mph,30.09 in,0.0 in,Fair,24,1,2021
11:50 am,63 °F,32 °F,32%,SE,10 mph,0 mph,30.06 in,0.0 in,Fair,24,1,2021
12:50 pm,64 °F,32 °F,30%,SE,8 mph,0 mph,30.03 in,0.0 in,Fair,24,1,2021
1:50 pm,64 °F,32 °F,30%,S,9 mph,0 mph,30.03 in,0.0 in,Fair,24,1,2021
2:50 pm,66 °F,34 °F,30%,S,6 mph,0 mph,30.03 in,0.0 in,Fair,24,1,2021
3:50 pm,64 °F,32 °F,30%,S,5 mph,0 mph,30.03 in,0.0 in,Fair,24,1,2021
4:50 pm,63 °F,32 °F,32%,VAR,1 mph,0 mph,30.06 in,0.0 in,Fair,24,1,2021
5:50 pm,59 °F,39 °F,48%,VAR,2 mph,0 mph,30.06 in,0.0 in,Fair,24,1,2021
6:50 pm,55 °F,43 °F,63%,VAR,1 mph,0 mph,30.09 in,0.0 in,Fair,24,1,2021
7:50 pm,52 °F,41 °F,67%,VAR,2 mph,0 mph,30.09 in,0.0 in,Fair,24,1,2021
8:50 pm,50 °F,41 °F,71%,VAR,2 mph,0 mph,30.09 in,0.0 in,Fair,24,1,2021
9:50 pm,50 °F,41 °F,71%,VAR,1 mph,0 mph,30.09 in,0.0 in,Fair,24,1,2021
7:00 am,45 °F,37 °F,76%,SSE,6 mph,0 mph,30.09 in,0.0 in,Fair,25,1,2021
7:50 am,46 °F,39 °F,76%,SSE,7 mph,0 mph,30.09 in,0.0 in,Fair,25,1,2021
8:50 am,52 °F,39 °F,62%,SSE,7 mph,0 mph,30.12 in,0.0 in,Fair,25,1,2021
9:50 am,55 °F,37 °F,51%,SSE,8 mph,0 mph,30.12 in,0.0 in,Fair,25,1,2021
10:50 am,61 °F,37 °F,42%,SSE,5 mph,0 mph,30.12 in,0.0 in,Fair,25,1,2021
11:50 am,63 °F,34 °F,34%,VAR,3 mph,0 mph,30.09 in,0.0 in,Fair,25,1,2021
12:50 pm,64 °F,39 °F,40%,N,6 mph,0 mph,30.06 in,0.0 in,Fair,25,1,2021
1:50 pm,63 °F,45 °F,52%,NNW,9 mph,0 mph,30.06 in,0.0 in,Fair,25,1,2021
2:50 pm,63 °F,43 °F,48%,N,6 mph,0 mph,30.06 in,0.0 in,Fair,25,1,2021
3:50 pm,64 °F,45 °F,49%,NNW,7 mph,0 mph,30.09 in,0.0 in,Fair,25,1,2021
4:50 pm,63 °F,45 °F,52%,NNW,6 mph,0 mph,30.09 in,0.0 in,Fair,25,1,2021
5:50 pm,61 °F,46 °F,59%,NNW,5 mph,0 mph,30.09 in,0.0 in,Fair,25,1,2021
6:50 pm,61 °F,46 °F,59%,NNW,6 mph,0 mph,30.12 in,0.0 in,Fair,25,1,2021
7:50 pm,55 °F,46 °F,72%,VAR,3 mph,0 mph,30.12 in,0.0 in,Fair,25,1,2021
7:50 am,59 °F,32 °F,36%,SE,15 mph,0 mph,29.85 in,0.0 in,Fair,27,1,2021
8:50 am,59 °F,34 °F,39%,SE,14 mph,0 mph,29.85 in,0.0 in,Fair,27,1,2021
9:50 am,63 °F,34 °F,34%,SE,14 mph,0 mph,29.82 in,0.0 in,Fair,27,1,2021
10:50 am,64 °F,36 °F,34%,SE,14 mph,0 mph,29.82 in,0.0 in,Fair,27,1,2021
11:50 am,66 °F,36 °F,32%,SSE,10 mph,0 mph,29.82 in,0.0 in,Fair,27,1,2021
12:50 pm,66 °F,39 °F,37%,SSE,14 mph,0 mph,29.79 in,0.0 in,Fair,27,1,2021
1:50 pm,68 °F,41 °F,37%,SSE,10 mph,0 mph,29.79 in,0.0 in,Fair,27,1,2021
2:50 pm,66 °F,43 °F,43%,S,7 mph,0 mph,29.79 in,0.0 in,Fair,27,1,2021
3:50 pm,66 °F,48 °F,52%,SSE,9 mph,0 mph,29.79 in,0.0 in,Fair,27,1,2021
4:50 pm,64 °F,52 °F,64%,SSW,8 mph,0 mph,29.82 in,0.0 in,Fair,27,1,2021
5:50 pm,63 °F,52 °F,68%,S,6 mph,0 mph,29.82 in,0.0 in,Fair,27,1,2021
6:50 pm,63 °F,52 °F,68%,SSE,7 mph,0 mph,29.85 in,0.0 in,Fair,27,1,2021
7:50 pm,63 °F,52 °F,68%,SE,6 mph,0 mph,29.85 in,0.0 in,Fair,27,1,2021
7:00 am,61 °F,46 °F,59%,WNW,10 mph,0 mph,29.91 in,0.0 in,Fair,28,1,2021
7:50 am,61 °F,45 °F,55%,W,6 mph,0 mph,29.91 in,0.0 in,Fair,28,1,2021
8:50 am,61 °F,46 °F,59%,WNW,8 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,28,1,2021
9:50 am,63 °F,46 °F,55%,W,9 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,28,1,2021
10:50 am,64 °F,39 °F,40%,W,9 mph,0 mph,29.97 in,0.0 in,Fair,28,1,2021
11:50 am,64 °F,45 °F,49%,NW,9 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy,28,1,2021
12:50 pm,63 °F,45 °F,52%,W,10 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,28,1,2021
1:50 pm,63 °F,46 °F,55%,WNW,8 mph,0 mph,29.91 in,0.0 in,Partly Cloudy,28,1,2021
2:50 pm,63 °F,45 °F,52%,W,8 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,28,1,2021
3:50 pm,59 °F,46 °F,63%,W,9 mph,0 mph,29.94 in,0.0 in,Fair,28,1,2021
4:50 pm,59 °F,46 °F,63%,VAR,3 mph,0 mph,29.94 in,0.0 in,Fair,28,1,2021
5:27 pm,57 °F,48 °F,72%,S,5 mph,0 mph,29.94 in,0.0 in,Rain,28,1,2021
5:50 pm,57 °F,50 °F,77%,SW,9 mph,0 mph,29.94 in,0.0 in,Light Rain,28,1,2021
6:50 pm,57 °F,50 °F,77%,SSE,7 mph,0 mph,29.94 in,0.0 in,Fair,28,1,2021
7:50 pm,55 °F,52 °F,88%,SSE,12 mph,0 mph,29.94 in,0.0 in,Fair,28,1,2021
8:50 pm,55 °F,50 °F,82%,SSE,13 mph,0 mph,29.94 in,0.0 in,Light Rain,28,1,2021
9:50 pm,54 °F,48 °F,82%,SSE,10 mph,0 mph,29.91 in,0.0 in,Fair,28,1,2021
7:00 am,57 °F,45 °F,63%,S,13 mph,0 mph,29.82 in,0.0 in,Rain,29,1,2021
7:18 am,54 °F,48 °F,82%,S,13 mph,0 mph,29.85 in,0.0 in,T-Storm,29,1,2021
7:50 am,52 °F,50 °F,94%,SSE,10 mph,0 mph,29.85 in,0.0 in,Rain,29,1,2021
8:20 am,52 °F,48 °F,88%,S,13 mph,0 mph,29.88 in,0.0 in,Heavy Rain,29,1,2021
8:50 am,54 °F,50 °F,88%,W,13 mph,0 mph,29.88 in,0.0 in,Light Rain,29,1,2021
9:50 am,57 °F,46 °F,67%,WNW,13 mph,0 mph,29.91 in,0.0 in,Partly Cloudy,29,1,2021
10:50 am,59 °F,48 °F,67%,NW,12 mph,0 mph,29.91 in,0.0 in,Partly Cloudy,29,1,2021
11:50 am,59 °F,45 °F,59%,NW,14 mph,0 mph,29.91 in,0.0 in,Partly Cloudy,29,1,2021
12:50 pm,59 °F,45 °F,59%,WNW,17 mph,0 mph,29.91 in,0.0 in,Partly Cloudy,29,1,2021
1:50 pm,59 °F,43 °F,55%,WNW,16 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy,29,1,2021
2:50 pm,59 °F,39 °F,48%,WNW,12 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,29,1,2021
3:50 pm,59 °F,41 °F,51%,WNW,17 mph,0 mph,29.94 in,0.0 in,Partly Cloudy,29,1,2021
4:50 pm,57 °F,39 °F,51%,W,14 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,29,1,2021
5:50 pm,57 °F,41 °F,55%,W,13 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,29,1,2021
6:50 pm,54 °F,45 °F,72%,W,16 mph,0 mph,30.00 in,0.0 in,Light Rain,29,1,2021
7:00 am,63 °F,48 °F,59%,SSW,9 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy,31,1,2021
7:50 am,64 °F,52 °F,64%,SW,15 mph,0 mph,29.94 in,0.0 in,Showers in the Vicinity,31,1,2021
8:50 am,64 °F,52 °F,64%,WSW,14 mph,0 mph,29.97 in,0.0 in,Mostly Cloudy,31,1,2021
9:50 am,64 °F,54 °F,68%,WSW,12 mph,0 mph,29.97 in,0.0 in,Mostly Cloudy,31,1,2021
10:50 am,64 °F,54 °F,68%,WSW,13 mph,0 mph,30.00 in,0.0 in,Mostly Cloudy,31,1,2021
11:50 am,66 °F,55 °F,68%,WSW,12 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,31,1,2021
12:50 pm,66 °F,55 °F,68%,WSW,12 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,31,1,2021
1:50 pm,66 °F,55 °F,68%,WSW,9 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,31,1,2021
2:50 pm,66 °F,57 °F,73%,WSW,9 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,31,1,2021
3:50 pm,64 °F,57 °F,77%,WSW,7 mph,0 mph,29.97 in,0.0 in,Partly Cloudy,31,1,2021
4:50 pm,64 °F,57 °F,77%,SW,5 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,31,1,2021
5:50 pm,64 °F,55 °F,73%,SSE,6 mph,0 mph,30.00 in,0.0 in,Partly Cloudy,31,1,2021
6:50 pm,61 °F,55 °F,82%,SE,5 mph,0 mph,30.03 in,0.0 in,Fair,31,1,2021
7:50 pm,61 °F,55 °F,82%,SSE,6 mph,0 mph,30.03 in,0.0 in,Mostly Cloudy,31,1,2021
8:50 pm,59 °F,54 °F,82%,VAR,3 mph,0 mph,30.03 in,0.0 in,Fair,31,1,2021
9:50 pm,57 °F,54 °F,88%,VAR,2 mph,0 mph,30.03 in,0.0 in,Fair,31,1,2021
7:00 am,55 °F,48 °F,77%,SSE,9 mph,0 mph,30.09 in,0.0 in,Fair,1,2,2021
7:50 am,59 °F,48 °F,67%,SE,14 mph,0 mph,30.09 in,0.0 in,Fair,1,2,2021
8:50 am,59 °F,48 °F,67%,SSE,12 mph,0 mph,30.12 in,0.0 in,Fair,1,2,2021
9:50 am,63 °F,50 °F,63%,SE,12 mph,0 mph,30.09 in,0.0 in,Fair,1,2,2021
10:50 am,66 °F,52 °F,60%,SE,8 mph,0 mph,30.09 in,0.0 in,Fair,1,2,2021
11:50 am,68 °F,50 °F,52%,ESE,15 mph,0 mph,30.06 in,0.0 in,Fair,1,2,2021
12:50 pm,70 °F,50 °F,49%,ESE,14 mph,0 mph,30.03 in,0.0 in,Fair,1,2,2021
1:50 pm,72 °F,50 °F,46%,ESE,15 mph,0 mph,30.03 in,0.0 in,Fair,1,2,2021
2:50 pm,72 °F,52 °F,50%,E,13 mph,0 mph,30.00 in,0.0 in,Fair,1,2,2021
3:50 pm,72 °F,52 °F,50%,ESE,12 mph,0 mph,30.00 in,0.0 in,Fair,1,2,2021
4:50 pm,70 °F,52 °F,53%,ESE,7 mph,0 mph,30.00 in,0.0 in,Fair,1,2,2021
5:50 pm,68 °F,50 °F,52%,SSE,5 mph,0 mph,30.00 in,0.0 in,Fair,1,2,2021
6:50 pm,64 °F,50 °F,59%,VAR,3 mph,0 mph,30.03 in,0.0 in,Fair,1,2,2021
7:50 pm,68 °F,48 °F,49%,SE,10 mph,0 mph,30.03 in,0.0 in,Fair,1,2,2021
4:50 am,63 °F,41 °F,45%,SE,15 mph,0 mph,30.00 in,0.0 in,Fair,2,2,2021
5:50 am,63 °F,39 °F,42%,SE,14 mph,0 mph,30.00 in,0.0 in,Fair,2,2,2021
6:50 am,63 °F,39 °F,42%,SE,14 mph,0 mph,30.00 in,0.0 in,Fair,2,2,2021
7:07 am,63 °F,39 °F,42%,SE,15 mph,0 mph,30.03 in,0.0 in,Fair,2,2,2021
7:50 am,64 °F,39 °F,40%,ESE,14 mph,0 mph,30.03 in,0.0 in,Fair,2,2,2021
8:50 am,68 °F,39 °F,35%,ESE,16 mph,0 mph,30.03 in,0.0 in,Fair,2,2,2021
9:50 am,70 °F,41 °F,35%,ESE,18 mph,31 mph,30.03 in,0.0 in,Fair,2,2,2021
10:50 am,72 °F,41 °F,33%,ESE,17 mph,0 mph,30.00 in,0.0 in,Fair,2,2,2021
11:50 am,73 °F,41 °F,31%,E,16 mph,30 mph,29.97 in,0.0 in,Fair,2,2,2021
12:50 pm,73 °F,43 °F,33%,ESE,18 mph,0 mph,29.94 in,0.0 in,Fair,2,2,2021
1:50 pm,75 °F,45 °F,34%,ESE,16 mph,0 mph,29.91 in,0.0 in,Fair,2,2,2021
2:50 pm,75 °F,43 °F,31%,ESE,16 mph,0 mph,29.91 in,0.0 in,Fair,2,2,2021
3:50 pm,75 °F,43 °F,31%,ESE,14 mph,0 mph,29.88 in,0.0 in,Fair,2,2,2021
4:50 pm,73 °F,45 °F,36%,ESE,10 mph,0 mph,29.88 in,0.0 in,Fair,2,2,2021
5:50 pm,72 °F,43 °F,35%,SE,12 mph,0 mph,29.91 in,0.0 in,Fair,2,2,2021
6:50 pm,72 °F,41 °F,33%,SE,10 mph,0 mph,29.91 in,0.0 in,Fair,2,2,2021
7:50 pm,70 °F,43 °F,38%,SSE,8 mph,0 mph,29.91 in,0.0 in,Fair,2,2,2021
7:00 am,64 °F,39 °F,40%,SE,17 mph,0 mph,29.91 in,0.0 in,Fair,3,2,2021
7:50 am,64 °F,39 °F,40%,SE,15 mph,0 mph,29.91 in,0.0 in,Fair,3,2,2021
8:50 am,64 °F,41 °F,42%,SE,17 mph,0 mph,29.91 in,0.0 in,Fair,3,2,2021
9:50 am,66 °F,43 °F,43%,SSE,16 mph,0 mph,29.94 in,0.0 in,Fair,3,2,2021
10:50 am,68 °F,45 °F,43%,S,16 mph,0 mph,29.91 in,0.0 in,Fair,3,2,2021
11:50 am,72 °F,41 °F,33%,SE,15 mph,0 mph,29.91 in,0.0 in,Fair,3,2,2021
12:50 pm,73 °F,43 °F,33%,ESE,15 mph,0 mph,29.88 in,0.0 in,Fair,3,2,2021
1:50 pm,73 °F,43 °F,33%,ESE,16 mph,0 mph,29.85 in,0.0 in,Fair,3,2,2021
2:50 pm,73 °F,43 °F,33%,ESE,13 mph,0 mph,29.85 in,0.0 in,Fair,3,2,2021
3:50 pm,73 °F,45 °F,36%,ESE,12 mph,0 mph,29.85 in,0.0 in,Fair,3,2,2021
4:50 pm,72 °F,45 °F,38%,ESE,8 mph,0 mph,29.85 in,0.0 in,Fair,3,2,2021
5:50 pm,72 °F,45 °F,38%,SE,7 mph,0 mph,29.85 in,0.0 in,Fair,3,2,2021
6:50 pm,70 °F,43 °F,38%,SE,8 mph,0 mph,29.85 in,0.0 in,Fair,3,2,2021
7:50 pm,70 °F,43 °F,38%,SE,9 mph,0 mph,29.85 in,0.0 in,Fair,3,2,2021
7:00 am,57 °F,52 °F,82%,VAR,1 mph,0 mph,29.79 in,0.0 in,Mostly Cloudy,4,2,2021
7:50 am,57 °F,52 °F,82%,VAR,2 mph,0 mph,29.82 in,0.0 in,Fair,4,2,2021
8:50 am,63 °F,48 °F,59%,SE,7 mph,0 mph,29.82 in,0.0 in,Fair,4,2,2021
9:50 am,68 °F,46 °F,46%,VAR,3 mph,0 mph,29.76 in,0.0 in,Fair,4,2,2021
